zpid,streetAddress,city,latitude,longitude,bedrooms,bathrooms,price,yearBuilt,homeStatus,homeType,livingArea,lotSize,daysOnZillow,zestimate,rentZestimate,lastSoldPrice,dateSold,taxAssessedValue,hoaFee,propertyTaxRate
50030547,505 Marion Way,Chapel Hill,35.912987,-79.11578,3.0,2.0,445600,1985.0,OTHER,SINGLE_FAMILY,1605.0,43996.0,12304.0,445600.0,2199.0,116500.0,,,0.0,1.19
50030550,510 Hatch Rd,Chapel Hill,35.91276,-79.114815,3.0,0.0,455600,1976.0,OTHER,SINGLE_FAMILY,2100.0,43560.0,4297.0,455600.0,2400.0,142000.0,,,0.0,1.19
50030553,503 Carl Dr,Chapel Hill,35.916492,-79.11766,3.0,2.0,359700,1978.0,OTHER,SINGLE_FAMILY,1320.0,52272.0,5358.0,359700.0,2199.0,135500.0,2008-07-25,228000.0,0.0,1.19
50030554,516 Carl Dr,Chapel Hill,35.915432,-79.11723,3.0,2.0,462300,1979.0,OTHER,SINGLE_FAMILY,1889.0,45737.0,1446.0,462300.0,2400.0,307500.0,2019-04-11,289800.0,0.0,1.19
50030568,1707 Jones Ferry Rd,Chapel Hill,35.893692,-79.11337,2.0,2.5,613700,1985.0,OTHER,SINGLE_FAMILY,2346.0,108900.0,14063.0,613700.0,2839.0,25000.0,1984-09-25,437800.0,0.0,1.19
50030571,1331 Salem Ln,Chapel Hill,35.90193,-79.11217,4.0,4.0,925000,2000.0,SOLD,SINGLE_FAMILY,3595.0,304920.0,447.0,1014800.0,4355.0,925000.0,2022-01-05,777900.0,120.0,1.19
50030573,506 Old Greensboro Rd,Chapel Hill,35.905357,-79.11194,2.0,2.0,748200,1960.0,OTHER,SINGLE_FAMILY,1958.0,194712.0,2463.0,748200.0,2384.0,475000.0,,,0.0,1.19
50030574,416 Robin Rd,Chapel Hill,35.910866,-79.11429,3.0,2.0,441300,1977.0,OTHER,SINGLE_FAMILY,1600.0,47044.0,4631.0,441300.0,2199.0,245000.0,2010-07-22,273900.0,0.0,1.19
50030575,412 Robin Rd,Chapel Hill,35.911278,-79.11436,3.0,2.0,520600,1977.0,OTHER,SINGLE_FAMILY,2006.0,49222.0,3984.0,520600.0,2400.0,295000.0,2012-04-29,317500.0,0.0,1.19
50030576,337 Warren Ct,Chapel Hill,35.91385,-79.1129,3.0,2.0,453900,1973.0,OTHER,SINGLE_FAMILY,1780.0,43560.0,16796.0,453900.0,2399.0,59500.0,1977-04-01,330400.0,0.0,1.19
50030579,349 Warren Ct,Chapel Hill,35.913864,-79.114044,4.0,2.0,535500,1974.0,OTHER,SINGLE_FAMILY,2334.0,43560.0,1740.0,535500.0,2500.0,335000.0,2018-06-21,350500.0,0.0,1.19
50030580,344 Warren Ct,Chapel Hill,35.912964,-79.11358,4.0,3.0,574200,1974.0,OTHER,SINGLE_FAMILY,3414.0,43560.0,5025.0,574200.0,3796.0,307000.0,2009-06-23,359200.0,0.0,1.19
50030581,343 Warren Ct,Chapel Hill,35.913853,-79.11347,3.0,2.0,468000,1974.0,OTHER,SINGLE_FAMILY,2514.0,43560.0,2867.0,468000.0,2635.0,230000.0,2015-05-21,260100.0,0.0,1.19
50030582,338 Warren Ct,Chapel Hill,35.912956,-79.11303,3.0,3.0,639000,1974.0,FOR_SALE,SINGLE_FAMILY,2397.0,43560.0,40.0,656750.0,2700.0,342000.0,,,0.0,1.19
50030583,332 Warren Ct,Chapel Hill,35.912964,-79.11247,3.0,2.0,450400,1974.0,OTHER,SINGLE_FAMILY,1838.0,43560.0,8580.0,450400.0,2400.0,179000.0,1999-09-29,325800.0,0.0,1.19
50030594,1501 Jones Ferry Rd,Chapel Hill,35.895885,-79.11112,4.0,3.5,679000,1987.0,OTHER,SINGLE_FAMILY,3087.0,113255.0,3780.0,679000.0,3800.0,331000.0,2012-11-20,428900.0,0.0,1.19
50030595,118 Lake Ct,Chapel Hill,35.89333,-79.11015,4.0,4.0,739000,1988.0,SOLD,SINGLE_FAMILY,3992.0,110641.0,939.0,983600.0,4217.0,739000.0,2020-08-26,718100.0,0.0,1.19
50030596,1508 Jones Ferry Rd,Chapel Hill,35.89422,-79.10926,3.0,3.0,916000,1987.0,OTHER,SINGLE_FAMILY,3265.0,217800.0,2743.0,916000.0,3793.0,550000.0,2015-09-23,582900.0,0.0,1.19
50030598,177 Crystal Springs Ct,Chapel Hill,35.898613,-79.109245,4.0,3.0,904000,1986.0,OTHER,SINGLE_FAMILY,3096.0,145054.0,7362.0,904000.0,3873.0,570000.0,2003-01-30,629600.0,0.0,1.19
50030599,1324 Salem Ln,Chapel Hill,35.90156,-79.10986,5.0,7.0,1606000,1991.0,OTHER,SINGLE_FAMILY,6438.0,100187.0,2828.0,1606000.0,6858.0,1005000.0,2015-06-30,1135800.0,0.0,1.19
50030601,111 Sturbridge Ln,Chapel Hill,35.9016,-79.10833,4.0,3.0,1008100,1987.0,OTHER,SINGLE_FAMILY,4417.0,91912.0,8336.0,1008100.0,4368.0,379000.0,2000-05-26,786900.0,0.0,1.19
50030602,108 Sturbridge Ln,Chapel Hill,35.902596,-79.10842,4.0,2.5,919100,1988.0,OTHER,SINGLE_FAMILY,3462.0,89079.0,4178.0,919100.0,3950.0,535000.0,2011-10-14,634300.0,0.0,1.19
50030603,102 Stoneybrook Rd,Chapel Hill,35.906776,-79.10821,4.0,2.5,670200,1974.0,OTHER,SINGLE_FAMILY,2287.0,130244.0,7036.0,670200.0,2550.0,342500.0,2003-12-17,448100.0,0.0,1.19
50030604,105 Stoneybrook Rd,Chapel Hill,35.908176,-79.10943,4.0,3.0,1318700,1890.0,OTHER,SINGLE_FAMILY,3986.0,150718.0,8682.0,1318700.0,5510.0,850000.0,1999-06-15,942600.0,0.0,1.19
50030605,109 Stoneybrook Rd,Chapel Hill,35.90917,-79.108604,3.0,3.0,728500,1975.0,OTHER,SINGLE_FAMILY,2781.0,95396.0,8028.0,728500.0,2981.0,292500.0,2001-03-30,497700.0,0.0,1.19
50030607,203 Wild Turkey Trl,Chapel Hill,35.9123,-79.10904,4.0,4.0,795000,1980.0,PENDING,SINGLE_FAMILY,2429.0,92347.0,15.0,705700.0,2889.0,320000.0,,,0.0,1.19
50030608,203 Stoneybrook Rd,Chapel Hill,35.910854,-79.108376,3.0,2.0,608800,1983.0,OTHER,SINGLE_FAMILY,2169.0,89297.0,14753.0,608800.0,2470.0,17000.0,1982-11-04,436700.0,0.0,1.19
50030609,205 Stoneybrook Rd,Chapel Hill,35.91147,-79.107956,3.0,3.0,778900,1980.0,OTHER,SINGLE_FAMILY,2553.0,92782.0,3148.0,778900.0,2974.0,465000.0,2014-08-14,494900.0,375.0,1.19
50030611,317 Warren Ct,Chapel Hill,35.913593,-79.11083,3.0,3.0,639300,1972.0,OTHER,SINGLE_FAMILY,2408.0,214315.0,2439.0,639300.0,2690.0,365000.0,2016-07-22,403100.0,0.0,1.19
50030612,211 Wild Turkey Trl,Chapel Hill,35.915173,-79.11058,,4.0,713500,1977.0,OTHER,SINGLE_FAMILY,3244.0,121967.0,14217.0,713500.0,3329.0,145000.0,1984-04-24,515600.0,0.0,1.19
50030613,205 Wild Turkey Trl,Chapel Hill,35.912735,-79.10971,5.0,4.0,716300,1977.0,OTHER,SINGLE_FAMILY,2532.0,127630.0,2318.0,716300.0,3340.0,435000.0,2016-11-21,457000.0,375.0,1.19
50030614,206 Wild Turkey Trl,Chapel Hill,35.91483,-79.10876,4.0,3.5,824500,1979.0,OTHER,SINGLE_FAMILY,3104.0,133729.0,15989.0,824500.0,3573.0,20500.0,1979-06-13,570900.0,0.0,1.19
50030616,213 Wild Turkey Trl,Chapel Hill,35.91588,-79.11062,3.0,2.5,637700,1986.0,OTHER,SINGLE_FAMILY,2264.0,123710.0,11929.0,637700.0,2873.0,180000.0,1990-07-30,468100.0,0.0,1.19
50030618,212 Wild Turkey Trl,Chapel Hill,35.91694,-79.109055,3.0,2.0,673300,1978.0,OTHER,SINGLE_FAMILY,2537.0,172497.0,4388.0,673300.0,2650.0,377500.0,2011-03-23,434700.0,0.0,1.19
50030619,210 Wild Turkey Trl,Chapel Hill,35.916206,-79.10853,4.0,3.0,690000,1978.0,SOLD,SINGLE_FAMILY,2838.0,108464.0,531.0,778700.0,3434.0,690000.0,2021-10-08,543000.0,395.0,1.19
50030622,106 Sturbridge Ln,Chapel Hill,35.9026,-79.107605,4.0,3.0,923600,1986.0,OTHER,SINGLE_FAMILY,3252.0,85378.0,9345.0,923600.0,3896.0,413000.0,1997-08-21,614900.0,0.0,1.19
50030623,109 Sturbridge Ln,Chapel Hill,35.90165,-79.107346,4.0,2.5,947400,1987.0,OTHER,SINGLE_FAMILY,3942.0,88427.0,8605.0,947400.0,3942.0,460000.0,1999-08-31,685000.0,0.0,1.19
50030625,102 Sturbridge Ln,Chapel Hill,35.90353,-79.10645,4.0,4.0,909800,1985.0,OTHER,SINGLE_FAMILY,3694.0,89559.0,8939.0,909800.0,3826.0,139000.0,1998-10-01,680200.0,0.0,1.19
50030626,107 Sturbridge Ln,Chapel Hill,35.901764,-79.10629,4.0,3.5,755600,1986.0,OTHER,SINGLE_FAMILY,2526.0,87120.0,6596.0,755600.0,3447.0,415000.0,2005-03-01,524400.0,0.0,1.19
50030633,106 Stoneybrook Rd,Chapel Hill,35.907803,-79.10717,4.0,2.0,725700,1976.0,OTHER,SINGLE_FAMILY,2716.0,142006.0,7268.0,725700.0,3899.0,380000.0,2003-04-29,476400.0,0.0,1.19
50030634,100 Fox Run,Chapel Hill,35.908905,-79.10719,3.0,3.0,831300,1979.0,OTHER,SINGLE_FAMILY,2980.0,111513.0,2466.0,831300.0,3514.0,500000.0,2016-06-21,531100.0,368.0,1.19
50030635,102 Fox Run,Chapel Hill,35.908554,-79.10629,3.0,2.5,641200,1982.0,OTHER,SINGLE_FAMILY,2749.0,146797.0,7699.0,641200.0,2934.0,261000.0,2002-02-22,470500.0,0.0,1.19
50030636,104 Fox Run,Chapel Hill,35.90812,-79.105515,4.0,4.0,955400,1999.0,OTHER,SINGLE_FAMILY,3858.0,97138.0,3430.0,955400.0,4052.0,540000.0,2013-10-31,610300.0,0.0,1.19
50030637,106 Fox Run,Chapel Hill,35.908127,-79.10464,4.0,3.0,608100,1984.0,OTHER,SINGLE_FAMILY,2081.0,95832.0,7379.0,608100.0,2559.0,305000.0,2003-01-08,398400.0,0.0,1.19
50030638,99 Fox Run,Chapel Hill,35.910168,-79.10701,5.0,5.0,1325000,2003.0,RECENTLY_SOLD,SINGLE_FAMILY,4193.0,135471.0,22.0,1330800.0,5475.0,1325000.0,2023-03-01,837500.0,436.0,1.19
50030640,101 Fox Run,Chapel Hill,35.90954,-79.10569,4.0,6.0,1042100,1979.0,OTHER,SINGLE_FAMILY,4872.0,95832.0,3216.0,1042100.0,4480.0,585000.0,2014-06-02,638800.0,367.0,1.19
50030641,204 Stoneybrook Rd,Chapel Hill,35.91145,-79.105606,3.0,3.0,649100,1983.0,OTHER,SINGLE_FAMILY,1911.0,231303.0,1881.0,649100.0,2499.0,379500.0,2018-02-01,379800.0,0.0,1.19
50030642,105 Possum Pl,Chapel Hill,35.910625,-79.10503,4.0,3.5,996300,1997.0,OTHER,SINGLE_FAMILY,3580.0,114563.0,7043.0,996300.0,4284.0,607500.0,2003-12-10,700900.0,0.0,1.19
50030643,102 Wild Turkey Trl,Chapel Hill,35.912315,-79.105225,4.0,3.0,862900,1978.0,OTHER,SINGLE_FAMILY,3113.0,171191.0,3920.0,862900.0,3619.0,305000.0,2012-06-28,597600.0,0.0,1.19
50030644,106 Wild Turkey Trl,Chapel Hill,35.9139,-79.10692,4.0,3.0,1097800,1980.0,OTHER,SINGLE_FAMILY,3400.0,195148.0,3234.0,1097800.0,4582.0,705000.0,2014-05-15,737600.0,368.0,1.19
50030645,105 Wild Turkey Trl,Chapel Hill,35.914284,-79.10589,4.0,3.5,1029800,1987.0,OTHER,SINGLE_FAMILY,5284.0,202990.0,9920.0,1029800.0,4318.0,456000.0,1996-01-24,731200.0,0.0,1.19
50030646,104 Wild Turkey Trl,Chapel Hill,35.913628,-79.105095,4.0,3.5,857700,1982.0,OTHER,SINGLE_FAMILY,3692.0,130244.0,9913.0,857700.0,3607.0,376000.0,1996-01-31,575200.0,0.0,1.19
50030652,125 Swansea Ln,Chapel Hill,35.912086,-79.102936,4.0,4.0,1325800,1991.0,OTHER,SINGLE_FAMILY,4134.0,495276.0,3872.0,1325800.0,5616.0,819000.0,2012-08-15,979400.0,0.0,1.19
50030653,103 Wild Turkey Trl,Chapel Hill,35.913116,-79.10434,4.0,3.5,835600,1977.0,OTHER,SINGLE_FAMILY,2682.0,196020.0,8273.0,835600.0,3606.0,406000.0,2000-07-28,533200.0,0.0,1.19
50030656,161 Swansea Ln,Chapel Hill,35.91548,-79.10429,4.0,3.0,1176900,1989.0,OTHER,SINGLE_FAMILY,4100.0,441348.0,11495.0,1176900.0,4909.0,420000.0,1991-10-07,860400.0,0.0,1.19
50030659,185 Swansea Ln,Chapel Hill,35.918716,-79.10396,6.0,4.0,1204100,1995.0,OTHER,SINGLE_FAMILY,3812.0,439084.0,10517.0,1204100.0,5047.0,102000.0,1994-06-10,880000.0,0.0,1.19
50030661,217 State Highway 54 W,Chapel Hill,35.91973,-79.101585,2.0,2.5,395000,2018.0,OTHER,SINGLE_FAMILY,1207.0,27225.0,2020.0,395000.0,2850.0,60000.0,2017-09-15,281000.0,0.0,1.19
50030671,945 State Highway 54 W,Chapel Hill,35.922188,-79.13144,3.0,1.0,181500,1952.0,RECENTLY_SOLD,SINGLE_FAMILY,917.0,98314.0,283.0,189300.0,1685.0,181500.0,2022-06-13,91500.0,0.0,1.19
50030687,1100 Brenda Ct,Chapel Hill,35.922897,-79.13101,3.0,1.5,260600,1974.0,OTHER,SINGLE_FAMILY,1176.0,23958.0,7920.0,260600.0,1814.0,104000.0,2001-07-16,147400.0,0.0,1.19
50030692,1103 Brenda Ct,Chapel Hill,35.922634,-79.130035,3.0,2.0,370000,1974.0,RECENTLY_SOLD,SINGLE_FAMILY,1180.0,51836.0,14.0,370300.0,1800.0,370000.0,2023-03-09,145600.0,0.0,1.19
50030709,1109 Southern Dr,Chapel Hill,35.923073,-79.12719,3.0,2.0,299900,1987.0,OTHER,SINGLE_FAMILY,1350.0,13068.0,4011.0,299900.0,2100.0,145000.0,2012-03-29,149100.0,0.0,1.19
50030733,1105 Southern Dr,Chapel Hill,35.92286,-79.12718,3.0,2.0,243900,1984.0,OTHER,SINGLE_FAMILY,1061.0,13068.0,7323.0,243900.0,1700.0,97000.0,2003-03-05,134000.0,0.0,1.19
50030738,1108 Welcome Dr,Chapel Hill,35.923065,-79.12664,3.0,1.0,219600,1975.0,OTHER,SINGLE_FAMILY,1075.0,11326.0,8988.0,219600.0,1800.0,60000.0,1998-08-13,132900.0,0.0,1.19
50030746,1111 Welcome Dr,Chapel Hill,35.92299,-79.12592,3.0,2.0,5000,1975.0,RECENTLY_SOLD,SINGLE_FAMILY,2155.0,16988.0,294.0,344900.0,2400.0,5000.0,2022-06-02,188700.0,0.0,1.19
50030776,909 Dairyland Rd,Chapel Hill,35.947468,-79.12579,3.0,2.0,275000,1985.0,SOLD,SINGLE_FAMILY,1299.0,44430.0,909.0,385700.0,1798.0,275000.0,2020-09-30,289800.0,0.0,1.19
50030778,1104 Hatch Rd,Chapel Hill,35.920925,-79.124084,2.0,2.0,219300,1989.0,OTHER,SINGLE_FAMILY,1000.0,43560.0,2227.0,219300.0,2806.0,132000.0,2017-02-15,135100.0,0.0,1.19
50030782,1225 Hatch Rd,Chapel Hill,35.92346,-79.12142,2.0,2.0,307400,1974.0,OTHER,SINGLE_FAMILY,1107.0,30927.0,2743.0,307400.0,1727.0,165000.0,2015-09-18,179700.0,0.0,1.19
50030784,111 Morgan Oaks Dr,Chapel Hill,35.922096,-79.121796,3.0,2.0,400900,1962.0,OTHER,SINGLE_FAMILY,1582.0,187569.0,11231.0,400900.0,2155.0,77000.0,1992-06-22,280900.0,0.0,1.19
50030789,1231 Hatch Rd,Chapel Hill,35.92384,-79.121544,3.0,1.0,281900,1966.0,OTHER,SINGLE_FAMILY,1300.0,23958.0,10661.0,281900.0,1901.0,79500.0,1994-01-13,180700.0,0.0,1.19
50030796,123 Morgan Oaks Dr,Chapel Hill,35.92181,-79.12113,3.0,2.0,308200,1976.0,OTHER,SINGLE_FAMILY,1568.0,43560.0,11745.0,308200.0,2155.0,85000.0,1991-01-25,186200.0,0.0,1.19
50030818,1224 Brookfield Dr,Chapel Hill,35.92355,-79.120316,3.0,2.0,370100,1978.0,OTHER,SINGLE_FAMILY,1469.0,20909.0,8254.0,370100.0,2431.0,120000.0,2000-08-16,224300.0,0.0,1.19
50030819,1229 Brookfield Dr,Chapel Hill,35.922916,-79.11996,3.0,2.0,371300,1962.0,OTHER,SINGLE_FAMILY,1305.0,19602.0,2116.0,371300.0,2134.0,220000.0,2017-06-06,220800.0,0.0,1.19
50030823,1311 Hatch Rd,Chapel Hill,35.925533,-79.12056,3.0,1.0,477400,1960.0,OTHER,SINGLE_FAMILY,1624.0,120225.0,1609.0,477400.0,1919.0,324500.0,2018-10-31,309600.0,0.0,1.19
50030827,501 State Highway 54 W,Chapel Hill,35.92363,-79.11863,2.0,1.0,303100,1947.0,OTHER,SINGLE_FAMILY,926.0,257439.0,1228.0,303100.0,1507.0,154500.0,2019-11-15,203900.0,0.0,1.19
50030831,1511 Hatch Rd,Chapel Hill,35.92916,-79.11884,3.0,2.0,456400,1985.0,OTHER,SINGLE_FAMILY,2317.0,43560.0,6842.0,456400.0,2169.0,225000.0,2004-06-28,298600.0,0.0,1.19
50030832,315 Johns Woods Rd,Chapel Hill,35.937275,-79.10957,1.0,1.0,765000,1981.0,SOLD,APARTMENT,650.0,95832.0,857.0,987000.0,4253.0,765000.0,2020-11-20,804300.0,0.0,1.19
50030834,529 Dairyland Rd,Chapel Hill,35.947205,-79.11838,3.0,1.0,430000,1922.0,SOLD,SINGLE_FAMILY,1800.0,103106.0,914.0,566800.0,1999.0,430000.0,,,0.0,1.19
50030849,506 Gibbon Dr,Chapel Hill,35.943745,-79.11794,4.0,2.5,574900,1986.0,OTHER,SINGLE_FAMILY,2024.0,56628.0,7876.0,574900.0,2373.0,254000.0,,,0.0,1.19
50030853,500 Quinn Ct,Chapel Hill,35.945312,-79.11812,4.0,3.0,513300,1986.0,OTHER,SINGLE_FAMILY,2066.0,44430.0,1193.0,513300.0,2470.0,307500.0,2019-12-20,326500.0,24.0,1.19
50030856,1207 Timothy Ln,Chapel Hill,35.921955,-79.11727,2.0,1.0,214300,1930.0,OTHER,SINGLE_FAMILY,1035.0,130680.0,14605.0,214300.0,1599.0,20500.0,1983-03-28,155900.0,0.0,1.19
50030859,108 Standing Rock Rd,Chapel Hill,35.938988,-79.10982,3.0,3.0,931100,2001.0,OTHER,SINGLE_FAMILY,3583.0,67518.0,1947.0,931100.0,3842.0,610000.0,2017-11-22,646600.0,0.0,1.19
50030864,500 Gibbon Dr,Chapel Hill,35.94375,-79.117195,4.0,2.0,587500,1987.0,OTHER,SINGLE_FAMILY,2144.0,48352.0,9525.0,587500.0,2483.0,223500.0,1997-02-26,430700.0,0.0,1.19
50030866,401 Gibbon Dr,Chapel Hill,35.944492,-79.11495,4.0,2.5,586200,1986.0,OTHER,SINGLE_FAMILY,2018.0,51836.0,1834.0,586200.0,2485.0,285000.0,2018-03-19,399100.0,0.0,1.19
50030868,404 Gibbon Dr,Chapel Hill,35.943672,-79.11581,3.0,3.0,592200,1986.0,OTHER,SINGLE_FAMILY,2100.0,50529.0,2097.0,592200.0,2470.0,360000.0,2017-06-29,420700.0,250.0,1.19
50030871,505 Quinn Ct,Chapel Hill,35.94615,-79.11806,3.0,2.5,617500,1986.0,OTHER,SINGLE_FAMILY,2524.0,52272.0,13315.0,617500.0,2560.0,22000.0,,,0.0,1.19
50030876,425 Dairyland Rd,Chapel Hill,35.945858,-79.11541,3.0,2.0,412800,1959.0,OTHER,SINGLE_FAMILY,2879.0,57499.0,3707.0,412800.0,1754.0,80000.0,2013-01-31,352600.0,0.0,1.19
50030880,113 Winsome Ln,Chapel Hill,35.928757,-79.10944,4.0,3.0,1150000,1993.0,SOLD,SINGLE_FAMILY,3065.0,218235.0,604.0,1353700.0,5930.0,1150000.0,2021-07-27,949900.0,315.0,1.19
50030883,126 Winsome Ln,Chapel Hill,35.927395,-79.112656,3.0,3.5,994800,1994.0,OTHER,SINGLE_FAMILY,2860.0,217800.0,11175.0,994800.0,4283.0,52500.0,1992-08-17,712200.0,0.0,1.19
50030885,120 Winsome Ln,Chapel Hill,35.929462,-79.11325,5.0,8.0,1730900,1994.0,OTHER,SINGLE_FAMILY,7070.0,436471.0,1821.0,1730900.0,7394.0,1075000.0,2018-03-28,1138900.0,0.0,1.19
50030888,126 Dairyland Rd,Chapel Hill,35.935917,-79.112335,2.0,2.0,525300,1980.0,OTHER,SINGLE_FAMILY,1404.0,273121.0,1414.0,525300.0,2764.0,265000.0,2019-05-09,345900.0,0.0,1.19
50030892,119 Winsome Ln,Chapel Hill,35.925995,-79.11087,4.0,3.5,971500,1994.0,OTHER,SINGLE_FAMILY,3030.0,218235.0,11063.0,971500.0,4187.0,69500.0,1992-12-07,676600.0,0.0,1.19
50030895,115 Winsome Ln,Chapel Hill,35.92848,-79.11065,4.0,3.0,1080000,1994.0,RECENTLY_SOLD,SINGLE_FAMILY,2699.0,218235.0,316.0,1119700.0,4937.0,1080000.0,2022-05-11,558400.0,315.0,1.19
50030896,114 Winsome Ln,Chapel Hill,35.93013,-79.10928,5.0,4.0,1586500,1996.0,OTHER,SINGLE_FAMILY,4510.0,217800.0,1407.0,1586500.0,6890.0,1250000.0,2019-05-16,1064700.0,28.0,1.19
50030898,112 Winsome Ln,Chapel Hill,35.93011,-79.1081,4.0,4.0,1202700,1995.0,OTHER,SINGLE_FAMILY,3979.0,217800.0,3675.0,1202700.0,5063.0,720000.0,2013-02-28,795800.0,0.0,1.19
50030900,412 Johns Woods Rd,Chapel Hill,35.935135,-79.1086,4.0,5.0,1289700,1992.0,OTHER,SINGLE_FAMILY,4058.0,112384.0,2945.0,1289700.0,5409.0,820000.0,2015-03-05,826200.0,0.0,1.19
50030901,406 Johns Woods Rd,Chapel Hill,35.93626,-79.10851,3.0,2.5,605600,1983.0,OTHER,SINGLE_FAMILY,2304.0,95396.0,9596.0,605600.0,2464.0,200000.0,1996-12-17,438500.0,0.0,1.19
50030903,210 Johns Woods Rd,Chapel Hill,35.938316,-79.10841,4.0,3.0,766300,1999.0,OTHER,SINGLE_FAMILY,3010.0,50093.0,8139.0,766300.0,2550.0,173784.0,2000-12-14,581700.0,0.0,1.19
50030905,305 State Highway 54 W,Chapel Hill,35.920883,-79.10683,3.0,1.0,344100,1957.0,OTHER,SINGLE_FAMILY,1373.0,36154.0,1792.0,344100.0,2001.0,213000.0,2018-04-30,210600.0,0.0,1.19
50030906,301 State Highway 54 W,Chapel Hill,35.920624,-79.1064,3.0,2.0,390000,1949.0,SOLD,SINGLE_FAMILY,1941.0,84942.0,746.0,535400.0,2499.0,390000.0,2021-03-12,381100.0,0.0,1.19
50030911,109 Winsome Ln,Chapel Hill,35.928123,-79.10706,4.0,2.5,881500,1993.0,OTHER,SINGLE_FAMILY,2785.0,217800.0,11175.0,881500.0,3792.0,65000.0,1992-08-17,616400.0,0.0,1.19
50030915,106 Winsome Ln,Chapel Hill,35.930332,-79.10473,4.0,5.0,1310000,1994.0,SOLD,SINGLE_FAMILY,5073.0,221720.0,602.0,1524300.0,6656.0,1310000.0,2021-07-29,911800.0,315.0,1.19
50030922,300 Stony Hill Rd,Chapel Hill,35.946705,-79.10649,3.0,4.0,1349100,2004.0,OTHER,SINGLE_FAMILY,5387.0,208652.0,1981.0,1349100.0,5606.0,835000.0,2017-10-24,951100.0,0.0,1.19
50030923,217 Stony Hill Rd,Chapel Hill,35.94574,-79.10612,3.0,2.0,481000,1978.0,OTHER,SINGLE_FAMILY,1504.0,114998.0,6741.0,481000.0,1995.0,240000.0,2004-10-12,307500.0,0.0,1.19
50030924,317 Stony Hill Rd,Chapel Hill,35.94585,-79.10485,4.0,2.0,538000,1983.0,RECENTLY_SOLD,SINGLE_FAMILY,1869.0,168141.0,209.0,523600.0,2461.0,538000.0,2022-08-31,311000.0,500.0,1.19
50030926,220 State Highway 54 W,Chapel Hill,35.92111,-79.1029,2.0,2.0,260000,1952.0,RECENTLY_SOLD,SINGLE_FAMILY,1120.0,73180.0,237.0,427400.0,1692.0,260000.0,2022-08-03,289000.0,0.0,1.19
50030928,321 Sunset Creek Cir,Chapel Hill,35.93734,-79.10124,4.0,2.5,710200,1997.0,OTHER,SINGLE_FAMILY,2440.0,13504.0,5360.0,710200.0,2784.0,442500.0,2008-07-24,448000.0,0.0,1.19
50030929,102 Strowd Ln,Chapel Hill,35.92787,-79.10265,4.0,4.0,2101200,2004.0,OTHER,SINGLE_FAMILY,5691.0,242629.0,1715.0,2101200.0,9075.0,1660000.0,2018-07-12,1321500.0,0.0,1.19
50030930,104 Winsome Ln,Chapel Hill,35.929604,-79.10409,4.0,5.0,1268000,1995.0,SOLD,SINGLE_FAMILY,5928.0,218235.0,790.0,1601300.0,6778.0,1268000.0,2021-01-22,1171700.0,0.0,1.19
50030931,100 Winsome Ln,Chapel Hill,35.93029,-79.10219,4.0,4.5,1359400,1998.0,OTHER,SINGLE_FAMILY,3318.0,333669.0,3814.0,1359400.0,5716.0,875000.0,2012-10-12,894200.0,0.0,1.19
50030932,210 Russells Ford Rd,Chapel Hill,35.93119,-79.10316,4.0,4.0,1075800,2001.0,OTHER,SINGLE_FAMILY,4494.0,221285.0,2920.0,1075800.0,4305.0,565000.0,,,0.0,1.19
50030933,315 Russells Ford Rd,Chapel Hill,35.93191,-79.10319,3.0,3.0,583200,1982.0,OTHER,SINGLE_FAMILY,1477.0,222155.0,3442.0,583200.0,2169.0,350000.0,2013-10-24,352100.0,0.0,1.19
50030934,109 Sunset Ridge Ln,Chapel Hill,35.93507,-79.101845,5.0,4.0,802200,2000.0,OTHER,SINGLE_FAMILY,3428.0,18295.0,7821.0,802200.0,3998.0,324500.0,2001-10-23,542100.0,75.0,1.19
50030935,109 Buckeye Ln,Chapel Hill,35.93762,-79.10273,4.0,2.5,883900,1996.0,OTHER,SINGLE_FAMILY,3646.0,15682.0,5697.0,883900.0,3655.0,570000.0,2007-08-17,582800.0,0.0,1.19
50030936,107 Buckeye Ln,Chapel Hill,35.937546,-79.10247,4.0,2.5,704800,1997.0,OTHER,SINGLE_FAMILY,2500.0,13503.0,5497.0,704800.0,2781.0,450000.0,2008-03-04,435600.0,0.0,1.19
50030937,102 Farm House Dr,Chapel Hill,35.936165,-79.10219,4.0,2.75,1016800,1922.0,OTHER,SINGLE_FAMILY,3200.0,20125.0,1708.0,1016800.0,4230.0,690000.0,2018-07-19,607300.0,0.0,1.19
50030939,201 Farm House Dr,Chapel Hill,35.937233,-79.10199,3.0,2.5,665000,1996.0,OTHER,SINGLE_FAMILY,2373.0,13939.0,7243.0,665000.0,2781.0,330000.0,,,0.0,1.19
50030940,108 Sunset Ridge Ln,Chapel Hill,35.93535,-79.102005,5.0,4.0,850000,2000.0,RECENTLY_SOLD,SINGLE_FAMILY,3658.0,14810.0,205.0,883900.0,3882.0,850000.0,2022-08-30,592800.0,96.0,1.19
50030942,104 Sunset Ridge Ln,Chapel Hill,35.935814,-79.10172,4.0,4.0,727900,1999.0,OTHER,SINGLE_FAMILY,3176.0,11326.0,7846.0,727900.0,2995.0,333000.0,2001-09-28,501300.0,0.0,1.19
