zpid,streetAddress,city,latitude,longitude,bedrooms,bathrooms,price,yearBuilt,homeStatus,homeType,livingArea,lotSize,daysOnZillow,zestimate,rentZestimate,lastSoldPrice,dateSold,taxAssessedValue,hoaFee,propertyTaxRate
49996172,112 Charlesberry Ln,Chapel Hill,35.935074,-78.99854,3.0,3.0,557700,1987.0,OTHER,SINGLE_FAMILY,2066.0,13242.0,2833.0,557700.0,2613.0,307000.0,2017-06-22,271626.0,0.0,0.72
65064311,100 Westover Ct,Chapel Hill,35.94455,-79.02474,2.0,2.0,271800,1984.0,OTHER,TOWNHOUSE,1060.0,871.0,3206.0,271800.0,2173.0,110000.0,2016-06-14,154700.0,225.0,0.84
50041430,1 Heather Ct,Chapel Hill,35.93563,-79.017586,4.0,3.0,530900,1980.0,OTHER,SINGLE_FAMILY,1893.0,6098.0,2755.0,530900.0,2657.0,315500.0,2017-09-08,274800.0,0.0,0.84
50039831,409 N Elliott Rd,Chapel Hill,35.93594,-79.03988,4.0,3.0,926600,1964.0,OTHER,SINGLE_FAMILY,3316.0,27442.0,2237.0,926600.0,4245.0,516000.0,2019-02-08,517800.0,0.0,0.84
50040648,104 New Castle Dr,Chapel Hill,35.92064,-79.00668,3.0,3.0,1497000,1988.0,OTHER,SINGLE_FAMILY,2766.0,25264.0,2904.0,1497000.0,3401.0,507500.0,2017-04-12,1107400.0,0.0,0.72
50037199,421 Westwood Dr #A,Chapel Hill,35.9021,-79.05973,5.0,5.5,1748800,1935.0,OTHER,SINGLE_FAMILY,5116.0,23958.0,5779.0,1748800.0,6152.0,1038000.0,2009-05-29,803800.0,0.0,0.84
50031230,104 Brandywine Rd,Chapel Hill,35.86731,-79.081764,4.0,2.0,452500,1965.0,OTHER,SINGLE_FAMILY,2061.0,27878.0,8237.0,452500.0,2645.0,210000.0,2002-09-05,254500.0,0.0,0.84
50039630,410 N Estes Dr,Chapel Hill,35.934307,-79.042336,3.0,2.0,654800,1964.0,OTHER,SINGLE_FAMILY,1761.0,30491.0,1791.0,654800.0,2627.0,430000.0,2020-04-29,408100.0,0.0,0.84
50039056,125 Woodshire Ln,Chapel Hill,35.93721,-79.05322,5.0,2.5,726000,1993.0,OTHER,SINGLE_FAMILY,2560.0,10823.0,6783.0,726000.0,3122.0,429000.0,2006-08-29,410300.0,0.0,0.84
50041639,305 Plum Ln,Chapel Hill,35.930695,-79.01645,5.0,3.0,641800,1962.0,OTHER,SINGLE_FAMILY,2697.0,20255.0,5397.0,641800.0,4858.0,312000.0,2010-06-15,338000.0,0.0,0.84
50036635,214 N Graham St,Chapel Hill,35.912277,-79.064995,5.0,2.0,670700,1945.0,OTHER,SINGLE_FAMILY,1852.0,7405.0,5044.0,670700.0,3719.0,348000.0,2011-06-03,322100.0,0.0,0.84
49996554,170 Summerwalk Cir #170,Chapel Hill,35.896984,-79.0099,2.0,2.0,248100,1985.0,OTHER,CONDO,975.0,,4243.0,248100.0,1511.0,110000.0,2013-08-12,134891.0,0.0,0.72
60075943,408 Hogan Woods Cir,Chapel Hill,35.951576,-79.09501,5.0,5.0,1147100,2002.0,OTHER,SINGLE_FAMILY,4552.0,21344.0,3892.0,1147100.0,5248.0,625000.0,2014-07-29,674200.0,70.0,0.84
50047642,2004 Whitmore Cir,Chapel Hill,35.95394,-79.08231,4.0,4.0,826400,1995.0,OTHER,SINGLE_FAMILY,3680.0,20037.0,1768.0,826400.0,3806.0,585000.0,2020-05-22,443900.0,0.0,0.84
50047782,202 Chesapeake Way,Chapel Hill,35.950153,-79.07447,3.0,2.5,570000,1998.0,OTHER,SINGLE_FAMILY,2086.0,10454.0,9485.0,570000.0,2756.0,195000.0,1999-04-06,329600.0,0.0,0.84
50034028,203 Lake Hogan Farm Rd,Chapel Hill,35.947598,-79.09726,5.0,4.0,1167400,1998.0,OTHER,SINGLE_FAMILY,3580.0,30491.0,5004.0,1167400.0,4378.0,636500.0,2011-07-13,711100.0,75.0,0.84
50042506,104 Ascot Pl,Chapel Hill,35.94003,-79.0051,3.0,2.0,450600,1990.0,OTHER,SINGLE_FAMILY,1609.0,7405.0,3668.0,450600.0,2292.0,240000.0,2015-03-10,242500.0,0.0,0.84
71899589,375 Umstead Dr #A,Chapel Hill,35.922314,-79.06506,2.0,1.5,250000,1981.0,OTHER,CONDO,1088.0,43560.0,1988.0,250000.0,1501.0,157000.0,2019-10-15,148900.0,0.0,0.84
50035692,202 Calderon Dr,Chapel Hill,35.886837,-79.06414,5.0,5.0,920000,1997.0,RECENTLY_SOLD,SINGLE_FAMILY,3029.0,7405.0,328.0,934000.0,4212.0,920000.0,2024-05-01,578900.0,545.0,0.84
49995404,424 Nottingham Dr,Chapel Hill,35.921562,-79.00078,4.0,5.0,1400000,1999.0,SOLD,SINGLE_FAMILY,3989.0,30927.0,707.0,1704000.0,4903.0,1400000.0,2023-04-18,900748.0,100.0,0.72
92420806,212 Legends Way,Chapel Hill,35.955334,-79.10096,3.0,3.0,674100,2009.0,OTHER,SINGLE_FAMILY,2588.0,4356.0,2947.0,674100.0,2501.0,392000.0,2017-02-28,404300.0,0.0,0.84
60067446,203 Rowe Rd,Chapel Hill,35.960392,-79.06585,4.0,4.0,843700,2001.0,OTHER,SINGLE_FAMILY,3469.0,10454.0,7559.0,843700.0,4265.0,437500.0,2004-07-14,515900.0,0.0,0.84
50031467,107 Rossburn Way,Chapel Hill,35.890106,-79.07612,4.0,2.5,810900,1997.0,OTHER,SINGLE_FAMILY,2792.0,10454.0,5702.0,810900.0,3170.0,396000.0,2009-08-14,502400.0,0.0,0.84
50040958,303 Hickory Dr,Chapel Hill,35.929832,-79.02365,3.0,3.0,329000,1957.0,SOLD,SINGLE_FAMILY,1490.0,11761.0,783.0,451200.0,2526.0,329000.0,2023-02-01,227500.0,0.0,0.84
49996023,1911 White Plains Rd,Chapel Hill,35.93283,-79.00405,4.0,3.0,560000,1969.0,SOLD,SINGLE_FAMILY,2237.0,13068.0,896.0,615900.0,2580.0,560000.0,2022-10-11,298190.0,0.0,0.72
50041153,113 Greenmeadow Ln,Chapel Hill,35.94356,-79.023384,3.0,2.0,368800,1984.0,OTHER,TOWNHOUSE,1381.0,2178.0,1583.0,368800.0,2773.0,260000.0,2020-11-23,194100.0,0.0,0.84
50032766,302 Orchard Ln #92,Carrboro,35.897522,-79.07789,5.0,2.5,764100,1991.0,OTHER,SINGLE_FAMILY,3013.0,15245.0,12233.0,764100.0,2491.0,441000.0,1991-09-27,464000.0,0.0,0.84
50052045,111 Carriage Cir,Chapel Hill,35.95431,-79.01843,3.0,2.0,432500,1989.0,SOLD,SINGLE_FAMILY,1420.0,6534.0,1002.0,496200.0,2500.0,432500.0,2022-06-27,294500.0,35.0,0.84
50031461,203 Glade St,Chapel Hill,35.886757,-79.073166,5.0,5.0,1367200,1999.0,OTHER,SINGLE_FAMILY,4967.0,8712.0,2770.0,1367200.0,5562.0,838000.0,2017-08-24,813800.0,245.0,0.84
49997101,18 Bloomsbury Ct,Chapel Hill,35.90796,-78.98461,3.0,2.5,365600,1986.0,OTHER,TOWNHOUSE,1706.0,1742.0,6069.0,365600.0,2095.0,186000.0,2008-08-12,210407.0,279.0,0.72
50039868,411 Lyons Rd,Chapel Hill,35.93846,-79.03928,4.0,4.0,1142600,1964.0,OTHER,SINGLE_FAMILY,3570.0,28314.0,12333.0,1142600.0,4658.0,185000.0,1991-06-19,640000.0,0.0,0.84
242012088,113 Sterling Chapel Way,Chapel Hill,35.885445,-78.99334,3.0,2.5,794400,2018.0,OTHER,SINGLE_FAMILY,2553.0,7840.0,2462.0,794400.0,3222.0,525000.0,2018-06-28,475450.0,66.0,0.72
60072643,1002 Oak Tree Dr,Chapel Hill,35.908165,-79.01963,2.0,2.5,309000,1974.0,OTHER,SINGLE_FAMILY,1153.0,43560.0,2276.0,309000.0,1908.0,156000.0,2018-12-31,157000.0,310.0,0.84
49997378,1245 Cranebridge Pl,Chapel Hill,35.901634,-78.99885,2.0,3.0,348000,1989.0,OTHER,TOWNHOUSE,1468.0,1742.0,2349.0,348000.0,2132.0,200500.0,2018-10-19,198082.0,214.0,0.72
249993746,5120 Niagra Dr,Chapel Hill,35.927372,-78.99086,2.0,2.0,571800,2018.0,OTHER,CONDO,1731.0,,2525.0,571800.0,2682.0,427500.0,2018-04-26,404353.0,0.0,0.72
50036192,5 Lanier Dr,Chapel Hill,35.881203,-79.040855,4.0,2.5,713600,1996.0,OTHER,SINGLE_FAMILY,2444.0,44430.0,9847.0,713600.0,3080.0,278000.0,1998-04-09,405500.0,0.0,0.84
89700710,100 Millingport Ct,Chapel Hill,35.91438,-79.00263,3.0,2.5,976000,2008.0,OTHER,SINGLE_FAMILY,2684.0,14810.0,5986.0,976000.0,3102.0,575000.0,2008-11-03,594949.0,31.0,0.72
87753371,308 Helmsdale Dr,Chapel Hill,35.91565,-79.001,5.0,3.5,1404300,2007.0,OTHER,SINGLE_FAMILY,4183.0,18295.0,6607.0,1404300.0,4105.0,182500.0,2007-02-21,705736.0,6.0,0.72
67914544,221 Towne Ridge Ln,Chapel Hill,35.955643,-79.096794,4.0,4.0,597500,2005.0,OTHER,TOWNHOUSE,3301.0,2613.0,1665.0,597500.0,3050.0,400000.0,2020-09-02,400200.0,0.0,0.84
50049244,209 Hunter Hill Rd,Chapel Hill,35.96449,-79.06704,3.0,2.0,528500,1979.0,OTHER,SINGLE_FAMILY,1682.0,40075.0,7244.0,528500.0,2378.0,249000.0,2005-05-25,300500.0,0.0,0.84
49995315,104 Kinsale Dr,Chapel Hill,35.926636,-79.000015,5.0,4.0,1360000,2001.0,OTHER,SINGLE_FAMILY,3887.0,24001.0,2986.0,1360000.0,4511.0,724900.0,2017-01-20,760737.0,8.0,0.72
88953662,1605 Claymore Rd,Chapel Hill,35.95132,-79.0851,4.0,3.0,801000,1988.0,RECENTLY_SOLD,SINGLE_FAMILY,3240.0,20473.0,307.0,812100.0,3304.0,801000.0,2024-05-22,492400.0,0.0,0.84
80208041,213 Cedar Berry Ln #9,Chapel Hill,35.90737,-79.006294,2.0,2.5,1300000,2004.0,SOLD,CONDO,2877.0,,1019.0,1397800.0,3713.0,1300000.0,2022-06-10,826746.0,0.0,0.72
50034176,102 Ellsworth Pl,Chapel Hill,35.938797,-79.095276,5.0,3.5,941100,1995.0,OTHER,SINGLE_FAMILY,2971.0,16988.0,9248.0,941100.0,3913.0,363500.0,1999-11-29,557600.0,0.0,0.84
50041209,114 Berry Patch Ln,Chapel Hill,35.944183,-79.021545,3.0,2.5,350900,1984.0,OTHER,TOWNHOUSE,1467.0,1306.0,8693.0,350900.0,2617.0,142000.0,2001-06-06,189700.0,0.0,0.84
50031720,116 Ivy Brook Ln,Chapel Hill,35.89066,-79.07289,4.0,2.5,692900,1995.0,OTHER,SINGLE_FAMILY,2432.0,13503.0,7253.0,692900.0,3055.0,345000.0,2005-05-16,408900.0,0.0,0.84
65062069,108 Butterfield Ct,Chapel Hill,35.964516,-79.06914,5.0,5.0,1135700,2004.0,OTHER,SINGLE_FAMILY,4588.0,10890.0,3298.0,1135700.0,5520.0,630000.0,2016-03-14,710700.0,90.0,0.84
49997385,1242 Cranebridge Pl,Chapel Hill,35.90133,-78.99879,2.0,2.0,330700,1989.0,OTHER,SINGLE_FAMILY,1120.0,1742.0,3172.0,330700.0,1816.0,168500.0,2016-07-18,186625.0,229.0,0.72
50050159,44 Partin St,Chapel Hill,35.95543,-79.04398,4.0,2.0,567000,1978.0,OTHER,SINGLE_FAMILY,1700.0,55756.0,6004.0,567000.0,2498.0,248000.0,2008-10-16,409900.0,0.0,0.84
50033992,130 Circadian Way,Chapel Hill,35.93778,-79.099045,3.0,2.0,581800,1996.0,OTHER,TOWNHOUSE,2205.0,3920.0,10457.0,581800.0,2325.0,39000.0,1996-08-07,355500.0,0.0,0.84
50034105,2404 Pathway Dr,Chapel Hill,35.930355,-79.09448,5.0,3.0,912800,1994.0,OTHER,SINGLE_FAMILY,3098.0,18730.0,1344.0,912800.0,3344.0,704000.0,2021-07-20,523500.0,12.0,0.84
50042118,108 Lynwood Pl,Chapel Hill,35.931908,-79.009,4.0,3.5,1477500,1987.0,OTHER,SINGLE_FAMILY,3800.0,32670.0,1558.0,1477500.0,4191.0,860000.0,2020-12-18,934900.0,0.0,0.84
251560188,219 Beringer Pl,Chapel Hill,35.955544,-79.06655,3.0,2.5,461000,2004.0,OTHER,TOWNHOUSE,1810.0,3049.0,7330.0,461000.0,2481.0,262000.0,2005-02-28,292900.0,0.0,0.84
50030933,315 Russells Ford Rd,Chapel Hill,35.93191,-79.10319,4.0,3.0,719800,1982.0,OTHER,SINGLE_FAMILY,1477.0,222155.0,4170.0,719800.0,2711.0,350000.0,2013-10-24,354108.0,0.0,0.84
65063064,301 Hogan Woods Cir,Chapel Hill,35.9502,-79.0923,4.0,4.0,1061000,2004.0,OTHER,SINGLE_FAMILY,3582.0,25264.0,2839.0,1061000.0,3799.0,675000.0,2017-06-16,678400.0,0.0,0.84
50049830,125 Summerlin Dr,Chapel Hill,35.948524,-79.05032,3.0,2.0,475000,1983.0,RECENTLY_SOLD,SINGLE_FAMILY,1518.0,11325.0,291.0,481100.0,2228.0,475000.0,2024-06-07,290500.0,0.0,0.84
50040992,100 Gristmill Ln,Chapel Hill,35.943638,-79.02599,3.0,2.0,345800,1983.0,OTHER,TOWNHOUSE,1360.0,2178.0,4331.0,345800.0,2758.0,154000.0,2013-05-16,191200.0,0.0,0.84
88953649,108 Deerfield Trl,Chapel Hill,35.884872,-79.112335,3.0,3.0,650000,1994.0,SOLD,SINGLE_FAMILY,2315.0,87555.0,1078.0,717000.0,2993.0,650000.0,2022-04-12,367800.0,0.0,0.84
65064324,100 Gunston Ct,Chapel Hill,35.94506,-79.0241,2.0,1.5,277900,1985.0,OTHER,TOWNHOUSE,1122.0,871.0,2496.0,277900.0,1870.0,147000.0,2018-05-25,155300.0,0.0,0.84
50051586,2428 Sedgefield Dr,Chapel Hill,35.9531,-79.02517,4.0,3.0,606800,1971.0,OTHER,SINGLE_FAMILY,1941.0,12196.0,19595.0,606800.0,2362.0,7500.0,1971-08-01,379900.0,0.0,0.84
88945286,512 Bowden Rd,Chapel Hill,35.889935,-79.13522,3.0,3.0,739400,1952.0,OTHER,SINGLE_FAMILY,2047.0,87120.0,1636.0,739400.0,3059.0,516000.0,2020-10-01,448100.0,0.0,0.84
71898777,115 Stinson St,Chapel Hill,35.919712,-79.058105,4.0,3.0,573600,1951.0,OTHER,SINGLE_FAMILY,1850.0,6969.0,6483.0,573600.0,3159.0,228000.0,2007-06-25,361500.0,0.0,0.84
50036479,109 Grant St,Chapel Hill,35.90433,-79.06553,5.0,3.0,497800,,OTHER,SINGLE_FAMILY,1790.0,,2370.0,497800.0,3684.0,316000.0,2018-09-28,228500.0,0.0,0.84
50036161,1406 Gray Bluff Trl,Chapel Hill,35.888935,-79.0442,4.0,3.0,705000,1977.0,SOLD,SINGLE_FAMILY,2460.0,30491.0,847.0,788000.0,3099.0,705000.0,2022-11-29,399700.0,0.0,0.84
49996589,348 Summerwalk Cir,Chapel Hill,35.896057,-79.00915,2.0,2.0,243000,1984.0,SOLD,CONDO,956.0,,392.0,255300.0,1489.0,243000.0,2024-02-27,135245.0,0.0,0.72
63179602,213 Chateau Pl,Chapel Hill,35.955097,-79.067955,3.0,3.0,468300,,OTHER,TOWNHOUSE,,,7574.0,468300.0,2594.0,237000.0,2004-06-29,308600.0,0.0,0.84
61825548,527 Copperline Dr,Chapel Hill,35.88182,-79.06772,2.0,3.0,471800,,OTHER,TOWNHOUSE,1445.0,,4261.0,471800.0,1963.0,268000.0,2013-07-25,289600.0,0.0,0.84
243511319,317 Della St,Chapel Hill,35.944847,-79.08847,5.0,4.0,788400,2017.0,OTHER,SINGLE_FAMILY,3425.0,4791.0,2771.0,788400.0,3496.0,433625.0,2017-08-23,478600.0,85.0,0.84
50039911,1826 N Lakeshore Dr,Chapel Hill,35.942898,-79.03842,3.0,3.0,1589700,1961.0,OTHER,SINGLE_FAMILY,2296.0,25264.0,9863.0,1589700.0,3457.0,350000.0,1998-03-24,1037500.0,0.0,0.84
50030576,337 Warren Ct,Chapel Hill,35.91385,-79.1129,3.0,2.0,524700,1973.0,OTHER,SINGLE_FAMILY,1780.0,43560.0,17525.0,524700.0,2260.0,59500.0,1977-04-01,330400.0,0.0,0.84
50049626,506 Westminster Dr,Chapel Hill,35.957695,-79.05424,4.0,3.0,691400,1998.0,OTHER,SINGLE_FAMILY,2330.0,8276.0,6447.0,691400.0,3104.0,387000.0,2007-07-31,432700.0,20.0,0.84
50036716,502 Whitaker St UNIT A,Chapel Hill,35.914143,-79.064606,2.0,1.0,470400,1978.0,OTHER,SINGLE_FAMILY,728.0,10890.0,7076.0,470400.0,1694.0,83000.0,2005-11-09,356900.0,0.0,0.84
98778813,3202 Environ Way,Chapel Hill,35.906612,-79.02157,2.0,2.0,515000,2009.0,SOLD,APARTMENT,1190.0,43560.0,831.0,563700.0,2011.0,515000.0,2022-12-15,355100.0,340.0,0.84
60076448,301 Laurens Way,Chapel Hill,35.956604,-79.06708,4.0,3.0,672500,2002.0,OTHER,SINGLE_FAMILY,2625.0,8712.0,8160.0,672500.0,3179.0,304500.0,2002-11-21,404400.0,0.0,0.84
98807055,3204 Environ Way,Chapel Hill,35.90642,-79.022064,2.0,2.0,680000,2008.0,SOLD,CONDO,1595.0,43560.0,629.0,732100.0,2412.0,680000.0,2023-07-05,427800.0,340.0,0.84
50050316,138 Cedar Hills Cir,Chapel Hill,35.959373,-79.039764,4.0,3.0,809100,1977.0,OTHER,SINGLE_FAMILY,2912.0,50095.0,2186.0,809100.0,4093.0,415000.0,2019-03-31,605800.0,0.0,0.84
71966383,223 Jay St,Chapel Hill,35.919003,-79.06614,3.0,2.0,423400,,OTHER,SINGLE_FAMILY,1400.0,,1243.0,423400.0,2487.0,300000.0,2021-10-29,310300.0,0.0,0.84
50041605,401 Holly Ln,Chapel Hill,35.928864,-79.0159,4.0,3.0,727700,1962.0,OTHER,SINGLE_FAMILY,2554.0,18730.0,2825.0,727700.0,4381.0,380000.0,2017-06-30,356100.0,0.0,0.84
60074921,414 Simerville Rd,Chapel Hill,35.9116,-79.01294,5.0,4.5,1437200,2003.0,OTHER,SINGLE_FAMILY,4157.0,9583.0,7796.0,1437200.0,4090.0,633500.0,2003-11-20,899000.0,0.0,0.84
80197907,327 Oxfordshire Ln,Chapel Hill,35.895603,-78.97569,5.0,5.0,1101500,2005.0,OTHER,SINGLE_FAMILY,5604.0,13068.0,2126.0,1101500.0,5317.0,632000.0,2019-05-30,657848.0,57.0,0.72
50041466,308 McGregor Dr #A,Chapel Hill,35.945446,-79.01728,3.0,2.0,370000,1995.0,SOLD,TOWNHOUSE,1409.0,3484.0,672.0,396000.0,2148.0,370000.0,2023-05-23,244600.0,170.0,0.84
60072605,306 Oak Tree Dr,Chapel Hill,35.908165,-79.01963,2.0,2.0,303300,1974.0,OTHER,MULTI_FAMILY,1150.0,43560.0,1105.0,303300.0,1710.0,290000.0,2022-03-16,164200.0,310.0,0.84
50047402,403 Lake Hogan Farm Rd,Chapel Hill,35.94957,-79.09781,5.0,5.0,1624800,1999.0,OTHER,SINGLE_FAMILY,5629.0,28312.0,3826.0,1624800.0,5791.0,889000.0,2014-10-03,932400.0,70.0,0.84
50031738,108 Highgrove Dr,Chapel Hill,35.891567,-79.07155,6.0,4.0,1005000,2001.0,SOLD,SINGLE_FAMILY,3549.0,11325.0,385.0,1024700.0,4177.0,1005000.0,2024-03-05,618800.0,290.0,0.84
50049927,22 Timberlyne Rd,Chapel Hill,35.96108,-79.04898,5.0,3.0,697600,1981.0,OTHER,SINGLE_FAMILY,2364.0,25177.0,4465.0,697600.0,3347.0,315000.0,2013-01-02,448300.0,0.0,0.84
50042317,209 Standish Dr,Chapel Hill,35.94038,-79.00905,3.0,2.0,335900,1987.0,OTHER,TOWNHOUSE,1303.0,9147.0,7627.0,335900.0,1977.0,151500.0,2004-05-07,193100.0,0.0,0.84
89697375,4317 Taylor Hall Pl,Chapel Hill,35.925797,-78.98055,4.0,4.5,1080300,2008.0,OTHER,SINGLE_FAMILY,4646.0,26136.0,3953.0,1080300.0,4382.0,560000.0,2014-05-29,578719.0,0.0,0.72
251695404,119 Phoenix Dr,Chapel Hill,35.961376,-79.07877,2.0,2.0,344300,2011.0,OTHER,SINGLE_FAMILY,1288.0,7405.0,4627.0,344300.0,2375.0,177500.0,2012-07-24,177500.0,0.0,0.84
80207176,314 Oxfordshire Ln,Chapel Hill,35.896156,-78.976875,4.0,3.5,836100,2006.0,OTHER,SINGLE_FAMILY,3196.0,13503.0,1285.0,836100.0,2990.0,652500.0,2021-09-17,539628.0,0.0,0.72
50042196,108 Saint Andrews Ln,Chapel Hill,35.93924,-79.01002,2.0,2.0,297800,1986.0,OTHER,TOWNHOUSE,1230.0,1306.0,1699.0,297800.0,1819.0,185000.0,2020-07-30,180800.0,220.0,0.84
251432586,1 Maple Dr,Chapel Hill,35.930206,-79.052895,5.0,5.0,1271100,1951.0,OTHER,SINGLE_FAMILY,5154.0,37026.0,2273.0,1271100.0,5519.0,370000.0,2019-01-03,803400.0,0.0,0.84
49996972,18 Vauxhall Pl,Chapel Hill,35.907207,-78.99145,2.0,2.0,309700,1983.0,OTHER,TOWNHOUSE,1445.0,0.0,3182.0,309700.0,1940.0,133000.0,2016-07-08,187646.0,279.0,0.72
60074938,207 Falkner Dr,Chapel Hill,35.91207,-79.01186,5.0,4.0,1454700,2003.0,OTHER,SINGLE_FAMILY,3771.0,10890.0,1349.0,1454700.0,4107.0,1025000.0,2021-07-15,895200.0,0.0,0.84
50049662,110 Virginia Dr,Chapel Hill,35.95034,-79.05335,4.0,2.0,637300,1965.0,OTHER,SINGLE_FAMILY,2050.0,31798.0,4586.0,637300.0,2678.0,5000.0,2012-09-03,358000.0,0.0,0.84
251558939,227 Oval Park Pl,Chapel Hill,35.908363,-79.01313,4.0,5.0,1566000,2004.0,SOLD,TOWNHOUSE,6011.0,4356.0,673.0,1854700.0,3876.0,1566000.0,2023-05-22,1090800.0,133.0,0.84
50047395,123 S Fields Cir,Chapel Hill,35.950478,-79.099785,4.0,2.5,695600,1999.0,OTHER,SINGLE_FAMILY,2373.0,6534.0,5664.0,695600.0,2742.0,375000.0,2009-09-21,399800.0,0.0,0.84
50051571,2416 Honeysuckle Rd,Chapel Hill,35.952114,-79.0265,4.0,3.0,863200,2003.0,OTHER,SINGLE_FAMILY,2603.0,32670.0,7886.0,863200.0,3060.0,399000.0,2003-08-22,551000.0,0.0,0.84
67912834,102 San Juan Dr,Chapel Hill,35.962357,-79.02474,5.0,5.0,1832200,2005.0,OTHER,SINGLE_FAMILY,6438.0,23958.0,6570.0,1832200.0,6707.0,1150500.0,2007-03-30,1064200.0,0.0,0.84
60074404,210 Glade St,Chapel Hill,35.887135,-79.07287,5.0,3.5,1044900,2001.0,OTHER,SINGLE_FAMILY,3353.0,6534.0,5037.0,1044900.0,4054.0,585000.0,2011-06-10,632800.0,0.0,0.84
50052231,401 Englewood Dr,Chapel Hill,35.955242,-79.01221,5.0,5.0,1004400,1997.0,OTHER,SINGLE_FAMILY,4151.0,38637.0,9798.0,1004400.0,4443.0,430000.0,1998-05-28,617600.0,0.0,0.84
49996893,8 Thorn Croft Pl,Chapel Hill,35.903706,-78.98677,3.0,2.0,679700,1983.0,OTHER,SINGLE_FAMILY,2708.0,18295.0,8729.0,679700.0,2633.0,250000.0,2001-05-01,435300.0,0.0,0.72
80202618,432 Cedar Berry Ln #302,Chapel Hill,35.90739,-79.00625,2.0,2.0,564200,2003.0,OTHER,CONDO,1813.0,,1301.0,564200.0,2639.0,440000.0,2021-09-01,406474.0,0.0,0.72
326138394,211 Abbot Pl,Chapel Hill,35.952595,-79.07338,5.0,4.0,920900,2020.0,OTHER,SINGLE_FAMILY,3458.0,9583.0,1790.0,920900.0,4246.0,580000.0,2020-04-30,601200.0,0.0,0.84
50034199,103 Stratford Dr,Chapel Hill,35.94195,-79.095146,4.0,4.0,1045300,1993.0,OTHER,SINGLE_FAMILY,3724.0,20908.0,2484.0,1045300.0,4228.0,600000.0,2018-06-06,635500.0,0.0,0.84
50035532,110 Tharrington Dr,Chapel Hill,35.883625,-79.06731,3.0,3.0,729000,1997.0,OTHER,SINGLE_FAMILY,2205.0,4791.0,1777.0,729000.0,2971.0,480000.0,2020-05-13,448400.0,35.0,0.84
50050102,11 Litchford Rd,Chapel Hill,35.972523,-79.04508,4.0,3.0,758300,1982.0,OTHER,SINGLE_FAMILY,2621.0,55320.0,1947.0,758300.0,3698.0,479900.0,2019-11-25,480900.0,23.0,0.84
50051431,398 Lakeshore Ln,Chapel Hill,35.950058,-79.02736,4.0,3.0,750000,1974.0,RECENTLY_SOLD,SINGLE_FAMILY,2369.0,28314.0,309.0,760500.0,2738.0,750000.0,2024-05-20,474200.0,0.0,0.84
50038383,206 Davie Ln,Chapel Hill,35.917362,-79.03494,3.0,4.0,1080200,1974.0,OTHER,SINGLE_FAMILY,3241.0,25700.0,2804.0,1080200.0,4184.0,665000.0,2017-07-21,654200.0,0.0,0.84
50030503,508 Robin Rd,Chapel Hill,35.910435,-79.11879,3.0,2.0,532000,1977.0,OTHER,SINGLE_FAMILY,1693.0,2068246144.0,5444.0,532000.0,2372.0,270000.0,2010-04-29,293500.0,0.0,0.84
60071353,1515 E Franklin St APT 41,Chapel Hill,35.93201,-79.03312,2.0,2.0,348200,1984.0,OTHER,CONDO,1440.0,43560.0,7435.0,348200.0,1998.0,15000.0,2004-11-15,213700.0,0.0,0.84
60074829,219 Oval Park Pl,Chapel Hill,35.908176,-79.01353,0.0,0.0,1404900,2003.0,OTHER,SINGLE_FAMILY,4082.0,3049.0,7775.0,1404900.0,2796.0,815000.0,2003-12-11,906800.0,0.0,0.84
60073374,121 Providence Glen Dr,Chapel Hill,35.950356,-79.01306,2.0,2.0,300000,2002.0,SOLD,CONDO,1127.0,,978.0,334000.0,1758.0,300000.0,2022-07-21,196300.0,283.0,0.84
251697054,149 Greenway Lndg,Chapel Hill,35.949722,-79.06956,,3.0,807800,2017.0,OTHER,SINGLE_FAMILY,2597.0,6969.0,2794.0,807800.0,3329.0,488000.0,2017-07-31,495700.0,0.0,0.84
60073504,203 Summerwalk Cir,Chapel Hill,35.898193,-79.01067,2.0,2.0,297000,1985.0,RECENTLY_SOLD,CONDO,975.0,43560.0,314.0,301200.0,1603.0,297000.0,2024-05-15,162500.0,0.0,0.84
50034351,107 Garden Gate Dr,Chapel Hill,35.93306,-79.09246,5.0,3.0,969700,1995.0,OTHER,SINGLE_FAMILY,3196.0,19602.0,3752.0,969700.0,3642.0,515000.0,2014-12-16,546900.0,0.0,0.84
50036346,263 Parker Rd,Chapel Hill,35.880196,-79.03563,2.0,1.5,364400,1965.0,OTHER,SINGLE_FAMILY,835.0,55756.0,5745.0,364400.0,1451.0,952000.0,2009-07-02,205600.0,0.0,0.84
50036217,1412 Arboretum Dr,Chapel Hill,35.88742,-79.04114,5.0,4.0,983600,1983.0,OTHER,SINGLE_FAMILY,3574.0,45737.0,5289.0,983600.0,3943.0,550000.0,2010-10-01,486500.0,0.0,0.84
50033298,306 Lindsay St UNIT 31-32,Carrboro,35.91505,-79.07479,3.0,1.0,551500,1952.0,OTHER,SINGLE_FAMILY,1060.0,7840.0,3814.0,551500.0,1692.0,295000.0,2014-10-15,384000.0,0.0,0.84
50049741,115 Pitch Pine Ln,Chapel Hill,35.956673,-79.05145,3.0,3.5,635400,1983.0,OTHER,SINGLE_FAMILY,2400.0,23958.0,7596.0,635400.0,3610.0,270000.0,2004-06-07,368200.0,0.0,0.84
